entry_date,exit_date,side,size,entry_price,exit_price,pnl,pnl_pct,holding_bars,symbol,symbol_name,display_symbol
2021-06-01,2021-07-15,long,1017434.96,1.485,1.61,126234.68,8.3525,31,588000,科创50ETF,科创50ETF
2021-06-07,2021-07-19,long,1173340.44,1.276,1.442,193817.77,12.9416,29,512760,半导体ETF,半导体ETF
2021-07-19,2021-07-20,long,622698.84,2.764,2.745,-12860.41,-0.747,1,512100,中证1000ETF,中证1000ETF
2021-07-15,2021-07-26,long,521878.64,3.359,3.34,-10964.51,-0.6253,7,159915,创业板ETF,创业板ETF
2021-07-26,2021-07-29,long,640673.88,2.841,2.693,-95883.38,-5.2663,3,512100,中证1000ETF,中证1000ETF
2021-07-29,2021-07-30,long,467704.98,3.714,3.721,2230.72,0.1284,1,518880,黄金ETF,黄金ETF
2021-07-30,2021-08-04,long,653687.59,2.778,2.805,16554.7,0.9114,3,512100,中证1000ETF,中证1000ETF
2021-08-04,2021-08-05,long,528735.99,3.356,3.44,43335.84,2.4415,1,159915,创业板ETF,创业板ETF
2021-05-31,2021-08-11,long,812514.86,1.816,2.443,508408.67,34.4457,51,515030,新能源车ETF,新能源车ETF
2021-08-11,2021-08-12,long,1661041.95,1.094,1.083,-19356.29,-1.0649,1,512880,证券ETF,证券ETF
2021-08-12,2021-08-18,long,737897.63,2.465,2.306,-118381.88,-6.5064,4,515030,新能源车ETF,新能源车ETF
2021-07-20,2021-08-19,long,1183172.49,1.45,1.512,72305.33,4.2133,22,512760,半导体ETF,半导体ETF
2021-08-19,2021-08-20,long,2983815.4,0.59,0.579,-33868.39,-1.9233,1,512800,银行ETF,银行ETF
2021-08-20,2021-08-24,long,477078.38,3.652,3.677,10878.01,0.6242,2,518880,黄金ETF,黄金ETF
2021-08-24,2021-09-02,long,717804.47,2.452,2.386,-48416.92,-2.75,7,515030,新能源车ETF,新能源车ETF
2021-09-02,2021-09-07,long,3042440.2,0.578,0.584,17194.05,0.9775,3,512800,银行ETF,银行ETF
2021-09-07,2021-09-10,long,484944.14,3.711,3.647,-32106.89,-1.7836,3,518880,黄金ETF,黄金ETF
2021-09-10,2021-09-14,long,3061072.76,0.591,0.604,38696.55,2.1384,2,512800,银行ETF,银行ETF
2021-08-05,2021-09-22,long,649169.04,2.876,2.969,59234.4,3.1717,32,512100,中证1000ETF,中证1000ETF
2021-09-14,2021-09-23,long,745370.29,2.463,2.475,7840.25,0.4269,5,515030,新能源车ETF,新能源车ETF
2021-09-23,2021-09-27,long,591083.78,3.027,2.972,-33573.38,-1.8759,2,512100,中证1000ETF,中证1000ETF
2021-09-27,2021-09-28,long,357146.53,4.987,4.997,2501.74,0.1404,1,510300,沪深300ETF,沪深300ETF
2021-09-28,2021-09-30,long,639392.66,2.776,2.716,-39417.02,-2.2201,2,512010,医药ETF,医药ETF
2021-09-30,2021-10-08,long,3046061.0,0.575,0.572,-10186.33,-0.5814,1,512800,银行ETF,银行ETF
2021-08-18,2021-10-11,long,1590189.28,1.078,1.171,146814.7,8.5619,31,512880,证券ETF,证券ETF
2021-10-11,2021-10-13,long,559168.8,3.147,3.04,-60868.94,-3.458,2,159915,创业板ETF,创业板ETF
2021-10-13,2021-10-15,long,2903906.13,0.592,0.584,-24255.75,-1.4105,2,512800,银行ETF,银行ETF
2021-10-08,2021-10-19,long,638357.88,2.748,2.624,-80185.15,-4.5696,7,512010,医药ETF,医药ETF
2021-09-22,2021-10-22,long,798751.6,2.25,2.16,-72944.39,-4.0576,17,512170,医疗ETF,医疗ETF
2021-10-19,2021-10-22,long,666811.37,2.518,2.557,24990.42,1.4879,3,515030,新能源车ETF,新能源车ETF
2021-10-22,2021-10-25,long,333064.44,5.052,5.064,2985.99,0.1774,1,510300,沪深300ETF,沪深300ETF
2021-10-25,2021-10-26,long,635261.89,2.66,2.66,-1013.88,-0.06,1,512010,医药ETF,医药ETF
2021-10-15,2021-11-03,long,548709.49,3.11,3.213,55476.23,3.2499,13,159915,创业板ETF,创业板ETF
2021-10-22,2021-11-03,long,2809084.39,0.599,0.576,-65599.14,-3.8974,8,512800,银行ETF,银行ETF
2021-11-03,2021-11-04,long,1147451.78,1.461,1.456,-6741.39,-0.402,1,588000,科创50ETF,科创50ETF
2021-11-04,2021-11-15,long,512774.3,3.233,3.324,45653.78,2.7531,7,159915,创业板ETF,创业板ETF
2021-10-26,2021-11-16,long,632451.85,2.687,2.532,-99020.27,-5.825,15,515030,新能源车ETF,新能源车ETF
2021-11-16,2021-11-17,long,512031.89,3.292,3.284,-5106.39,-0.3028,1,159915,创业板ETF,创业板ETF
2021-11-17,2021-11-18,long,449222.38,3.717,3.74,9327.16,0.5584,1,518880,黄金ETF,黄金ETF
2021-11-18,2021-11-19,long,507329.61,3.305,3.273,-17235.71,-1.0276,1,159915,创业板ETF,创业板ETF
2021-11-19,2021-11-22,long,444309.34,3.734,3.706,-13432.36,-0.8094,1,518880,黄金ETF,黄金ETF
2021-11-15,2021-11-30,long,1148686.93,1.498,1.531,36862.86,2.1416,11,588000,科创50ETF,科创50ETF
2021-11-03,2021-12-01,long,1094273.53,1.532,1.592,64630.86,3.8541,20,512760,半导体ETF,半导体ETF
2021-12-01,2021-12-02,long,650488.86,2.64,2.608,-21839.77,-1.2714,1,512010,医药ETF,医药ETF
2021-11-30,2021-12-03,long,502878.07,3.395,3.355,-21133.45,-1.2375,3,159915,创业板ETF,创业板ETF
2021-12-02,2021-12-08,long,1073717.63,1.59,1.562,-31079.4,-1.8199,4,512760,半导体ETF,半导体ETF
2021-12-08,2021-12-09,long,2900192.22,0.581,0.581,-1011.01,-0.06,1,512800,银行ETF,银行ETF
2021-11-22,2021-12-21,long,551453.99,3.027,3.008,-11476.03,-0.6873,21,512100,中证1000ETF,中证1000ETF
2021-12-21,2021-12-24,long,2918313.98,0.573,0.573,-1003.32,-0.06,3,512800,银行ETF,银行ETF
2021-12-24,2021-12-27,long,461751.02,3.636,3.636,-1007.36,-0.06,1,518880,黄金ETF,黄金ETF
2021-12-27,2021-12-29,long,2936454.59,0.57,0.57,-1004.27,-0.06,2,512800,银行ETF,银行ETF
2021-12-09,2022-01-05,long,332293.35,5.12,5.021,-33907.98,-1.9924,18,510300,沪深300ETF,沪深300ETF
2021-12-03,2022-01-07,long,1499272.18,1.132,1.141,12471.1,0.7346,24,512880,证券ETF,证券ETF
2022-01-05,2022-01-11,long,540400.0,3.098,2.989,-59890.42,-3.5763,4,512100,中证1000ETF,中证1000ETF
2022-01-11,2022-01-13,long,1446206.16,1.138,1.147,12024.48,0.7304,2,512880,证券ETF,证券ETF
2022-01-13,2022-01-14,long,551461.42,3.01,2.948,-35176.29,-2.1185,1,512100,中证1000ETF,中证1000ETF
2022-01-14,2022-01-17,long,1465177.38,1.127,1.103,-36144.46,-2.1883,1,512880,证券ETF,证券ETF
2022-01-17,2022-01-20,long,547138.42,2.967,2.967,-974.02,-0.06,3,512100,中证1000ETF,中证1000ETF
2022-01-20,2022-02-14,long,328600.92,4.967,4.772,-65037.25,-3.9835,12,510300,沪深300ETF,沪深300ETF
2022-02-14,2022-02-15,long,1483379.34,1.102,1.058,-66229.92,-4.0503,1,512880,证券ETF,证券ETF
2022-02-15,2022-02-16,long,339016.88,4.74,4.802,20048.58,1.2473,1,510300,沪深300ETF,沪深300ETF
2022-02-16,2022-02-17,long,766240.23,2.102,2.085,-13988.56,-0.8683,1,515030,新能源车ETF,新能源车ETF
2022-02-17,2022-02-24,long,335360.69,4.797,4.782,-5994.14,-0.3725,5,510300,沪深300ETF,沪深300ETF
2022-01-07,2022-02-28,long,2862786.54,0.575,0.585,27631.62,1.6781,31,512800,银行ETF,银行ETF
2022-02-24,2022-03-03,long,748162.35,2.164,2.162,-2467.29,-0.1523,5,515030,新能源车ETF,新能源车ETF
2022-03-03,2022-03-07,long,935997.11,1.725,1.686,-37461.69,-2.3195,2,512170,医疗ETF,医疗ETF
2022-02-28,2022-03-09,long,567212.41,2.849,2.647,-115512.13,-7.1459,7,512100,中证1000ETF,中证1000ETF
2022-03-09,2022-03-17,long,979197.32,1.602,1.608,4932.22,0.3143,6,512170,医疗ETF,医疗ETF
2022-03-17,2022-03-18,long,757145.33,2.028,2.011,-13788.9,-0.8977,1,515030,新能源车ETF,新能源车ETF
2022-03-07,2022-03-24,long,1213494.72,1.316,1.258,-71319.75,-4.4646,13,512760,半导体ETF,半导体ETF
2022-03-24,2022-03-28,long,952430.16,1.635,1.62,-15216.5,-0.9769,2,512170,医疗ETF,医疗ETF
2022-03-28,2022-03-31,long,2790926.1,0.557,0.569,32548.34,2.0931,3,512800,银行ETF,银行ETF
2022-03-31,2022-04-06,long,932324.34,1.68,1.674,-6532.05,-0.4169,2,512170,医疗ETF,医疗ETF
2021-12-29,2022-04-07,long,464560.53,3.619,3.838,100699.49,5.9878,63,518880,黄金ETF,黄金ETF
2022-04-07,2022-04-12,long,946729.19,1.647,1.584,-60561.6,-3.8828,3,512170,医疗ETF,医疗ETF
2022-03-18,2022-04-14,long,751573.75,2.076,2.036,-30990.09,-1.9856,17,512010,医药ETF,医药ETF
2022-04-14,2022-04-15,long,385225.24,3.94,3.938,-1680.89,-0.1107,1,518880,黄金ETF,黄金ETF
2022-04-12,2022-04-18,long,1607149.19,0.936,0.953,26410.76,1.7552,4,512880,证券ETF,证券ETF
2022-04-15,2022-04-21,long,938976.28,1.623,1.563,-57236.05,-3.7546,4,512170,医疗ETF,医疗ETF
2022-04-21,2022-04-22,long,1622870.49,0.913,0.91,-5756.16,-0.3884,1,512880,证券ETF,证券ETF
2022-04-22,2022-04-25,long,972637.56,1.527,1.527,-891.13,-0.06,1,512170,医疗ETF,医疗ETF
2022-04-25,2022-04-27,long,1665181.78,0.901,0.834,-112433.91,-7.4917,2,512880,证券ETF,证券ETF
2022-04-27,2022-04-29,long,959183.62,1.494,1.518,22153.69,1.5455,2,512170,医疗ETF,医疗ETF
2022-04-06,2022-05-11,long,2659371.28,0.585,0.547,-101959.23,-6.5518,22,512800,银行ETF,银行ETF
2022-04-29,2022-05-12,long,350318.03,4.121,4.147,8239.34,0.5706,6,510300,沪深300ETF,沪深300ETF
2022-05-12,2022-05-13,long,945887.83,1.533,1.572,36008.53,2.4825,1,512170,医疗ETF,医疗ETF
2022-04-18,2022-05-17,long,386854.94,3.963,3.872,-36113.1,-2.3548,18,518880,黄金ETF,黄金ETF
2022-05-17,2022-05-25,long,1415160.23,1.026,1.05,33082.48,2.2778,6,512760,半导体ETF,半导体ETF
2022-05-11,2022-05-30,long,1413278.89,1.013,1.037,33049.53,2.3078,13,588000,科创50ETF,科创50ETF
2022-05-30,2022-05-31,long,1427113.26,1.046,1.05,4811.08,0.3222,1,512760,半导体ETF,半导体ETF
2022-05-25,2022-06-06,long,631503.81,2.346,2.483,85601.16,5.7762,7,512100,中证1000ETF,中证1000ETF
2022-06-06,2022-06-09,long,1416475.46,1.124,1.12,-6619.47,-0.4156,3,512760,半导体ETF,半导体ETF
2022-06-09,2022-06-10,long,663298.3,2.477,2.408,-46739.65,-2.8439,1,159915,创业板ETF,创业板ETF
2022-05-31,2022-06-13,long,1453337.25,1.042,1.135,134211.19,8.8598,8,588000,科创50ETF,科创50ETF
2022-06-13,2022-06-14,long,1762849.73,0.933,0.92,-23897.01,-1.4525,1,512880,证券ETF,证券ETF
2022-06-14,2022-06-15,long,676983.66,2.443,2.476,21341.44,1.29,1,159915,创业板ETF,创业板ETF
2022-06-10,2022-06-20,long,641043.23,2.496,2.633,86836.55,5.4255,6,512100,中证1000ETF,中证1000ETF
2022-06-15,2022-06-21,long,1668717.32,0.99,0.961,-49369.5,-2.9875,4,512880,证券ETF,证券ETF
2022-06-21,2022-06-22,long,635378.77,2.655,2.625,-20067.8,-1.1892,1,512100,中证1000ETF,中证1000ETF
2022-06-22,2022-06-23,long,1743982.2,0.958,0.942,-28897.78,-1.7291,1,512880,证券ETF,证券ETF
2022-06-23,2022-06-24,long,640198.9,2.589,2.658,43165.99,2.6035,1,512100,中证1000ETF,中证1000ETF
2022-06-24,2022-06-27,long,1744629.66,0.98,0.983,4206.48,0.246,1,512880,证券ETF,证券ETF
2022-06-27,2022-06-28,long,1017230.02,1.701,1.704,2012.59,0.1163,1,512170,医疗ETF,医疗ETF
2022-06-20,2022-07-05,long,646190.93,2.59,2.758,107523.33,6.4226,11,159915,创业板ETF,创业板ETF
2022-07-05,2022-07-08,long,986534.47,1.809,1.758,-51368.95,-2.8775,3,512170,医疗ETF,医疗ETF
2022-05-13,2022-07-12,long,827870.57,1.77,2.307,443553.93,30.2608,41,515030,新能源车ETF,新能源车ETF
2022-07-12,2022-07-15,long,972313.94,1.746,1.728,-18515.0,-1.0903,3,512170,医疗ETF,医疗ETF
2022-06-28,2022-07-19,long,812928.88,2.14,2.12,-17297.5,-0.994,15,512010,医药ETF,医药ETF
2022-07-08,2022-07-21,long,633092.8,2.779,2.674,-67510.42,-3.8361,9,159915,创业板ETF,创业板ETF
2022-07-15,2022-07-21,long,718243.38,2.368,2.312,-41230.04,-2.4234,4,515030,新能源车ETF,新能源车ETF
2022-07-21,2022-07-25,long,993305.46,1.692,1.659,-33777.65,-2.0092,2,512170,医疗ETF,医疗ETF
2022-07-25,2022-07-26,long,1536062.53,1.08,1.068,-19422.59,-1.1704,1,512760,半导体ETF,半导体ETF
2022-07-26,2022-07-27,long,1461456.17,1.122,1.13,10704.29,0.6526,1,588000,科创50ETF,科创50ETF
2022-07-21,2022-07-28,long,797283.13,2.108,2.048,-48831.04,-2.9046,5,512010,医药ETF,医药ETF
2022-07-27,2022-07-28,long,998662.26,1.653,1.644,-9975.74,-0.6041,1,512170,医疗ETF,医疗ETF
2022-07-28,2022-07-29,long,710845.35,2.307,2.266,-30119.87,-1.8361,1,515030,新能源车ETF,新能源车ETF
2022-07-19,2022-08-05,long,620225.7,2.712,2.696,-10929.87,-0.6496,13,512100,中证1000ETF,中证1000ETF
2022-07-29,2022-08-09,long,440868.62,3.724,3.786,26340.58,1.6039,7,518880,黄金ETF,黄金ETF
2022-08-09,2022-08-17,long,607677.31,2.786,2.855,40901.36,2.4152,6,512100,中证1000ETF,中证1000ETF
2022-07-28,2022-08-22,long,1421074.71,1.154,1.153,-2404.6,-0.1466,17,588000,科创50ETF,科创50ETF
2022-08-17,2022-08-23,long,444174.2,3.783,3.76,-11221.13,-0.6676,4,518880,黄金ETF,黄金ETF
2022-08-23,2022-08-24,long,1431162.12,1.159,1.16,435.5,0.0262,1,588000,科创50ETF,科创50ETF
2022-08-22,2022-08-25,long,590291.62,2.805,2.737,-41121.25,-2.4828,3,512100,中证1000ETF,中证1000ETF
2022-08-05,2022-09-01,long,1446790.2,1.132,1.07,-90656.74,-5.5337,19,512760,半导体ETF,半导体ETF
2022-08-24,2022-09-01,long,438999.13,3.774,3.737,-17232.16,-1.0398,6,518880,黄金ETF,黄金ETF
2022-09-01,2022-09-02,long,370738.49,4.322,4.302,-8373.94,-0.5225,1,510300,沪深300ETF,沪深300ETF
2022-08-25,2022-09-19,long,1753855.91,0.92,0.867,-93894.61,-5.8174,16,512880,证券ETF,证券ETF
2022-09-19,2022-10-14,long,373812.84,4.186,4.044,-54004.37,-3.4502,14,510300,沪深300ETF,沪深300ETF
2022-09-01,2022-10-17,long,3034719.24,0.528,0.509,-58603.77,-3.6563,26,512800,银行ETF,银行ETF
2022-09-02,2022-10-27,long,427395.54,3.72,3.814,39209.18,2.4654,33,518880,黄金ETF,黄金ETF
2022-10-14,2022-11-04,long,863425.12,1.772,1.868,81945.95,5.3544,15,512010,医药ETF,医药ETF
2022-10-17,2022-11-07,long,1026906.05,1.545,1.533,-13271.12,-0.8362,15,512170,医疗ETF,医疗ETF
2022-11-07,2022-11-08,long,1696471.69,0.954,0.949,-9450.87,-0.5838,1,512100,中证1000ETF,中证1000ETF
2022-11-08,2022-11-09,long,1043235.27,1.536,1.515,-22862.81,-1.4263,1,512170,医疗ETF,医疗ETF
2022-11-09,2022-11-10,long,1663895.95,0.95,0.942,-14255.59,-0.9016,1,512100,中证1000ETF,中证1000ETF
2022-11-10,2022-11-14,long,1046973.47,1.497,1.509,11619.52,0.7411,2,512170,医疗ETF,医疗ETF
2022-11-14,2022-11-16,long,393126.25,3.948,3.944,-2503.27,-0.1612,2,518880,黄金ETF,黄金ETF
2022-11-16,2022-11-21,long,1777623.42,0.902,0.879,-41835.12,-2.6083,3,512880,证券ETF,证券ETF
2022-11-21,2022-11-22,long,398390.35,3.929,3.936,1848.73,0.1181,1,518880,黄金ETF,黄金ETF
2022-10-27,2022-11-23,long,1493551.47,1.053,1.06,9508.1,0.6044,19,588000,科创50ETF,科创50ETF
2022-11-22,2022-11-24,long,812700.66,1.92,1.856,-52933.47,-3.3913,2,512010,医药ETF,医药ETF
2022-11-04,2022-11-25,long,1567783.72,1.014,0.988,-41703.99,-2.6225,15,512760,半导体ETF,半导体ETF
2022-11-25,2022-11-28,long,382247.79,3.96,3.974,4441.64,0.2933,1,518880,黄金ETF,黄金ETF
2022-11-28,2022-12-05,long,386521.33,3.964,4.166,77134.58,5.0328,5,510300,沪深300ETF,沪深300ETF
2022-12-05,2022-12-06,long,392798.44,3.968,3.905,-25674.05,-1.6467,1,518880,黄金ETF,黄金ETF
2022-11-23,2022-12-13,long,1767200.46,0.869,0.897,48545.35,3.1602,14,512880,证券ETF,证券ETF
2022-12-13,2022-12-14,long,1544524.06,1.012,1.036,36119.62,2.3101,1,512760,半导体ETF,半导体ETF
2022-12-14,2022-12-15,long,392750.04,3.965,3.943,-9572.26,-0.6145,1,518880,黄金ETF,黄金ETF
2022-12-15,2022-12-16,long,1739359.75,0.9,0.891,-16588.8,-1.0594,1,512880,证券ETF,证券ETF
2022-12-16,2022-12-19,long,864467.08,1.799,1.775,-21674.09,-1.3933,1,515030,新能源车ETF,新能源车ETF
2022-12-19,2022-12-20,long,1729370.72,0.895,0.865,-52794.23,-3.4099,1,512880,证券ETF,证券ETF
2022-12-20,2022-12-26,long,385777.76,3.936,3.95,4488.22,0.2955,4,518880,黄金ETF,黄金ETF
2022-12-26,2022-12-28,long,810188.77,1.86,1.868,5575.4,0.3699,2,512010,医药ETF,医药ETF
2022-11-24,2022-12-28,long,2963560.68,0.514,0.533,55376.8,3.6343,24,512800,银行ETF,银行ETF
2022-12-28,2022-12-29,long,669792.58,2.278,2.255,-16316.08,-1.069,1,159915,创业板ETF,创业板ETF
2022-12-06,2022-12-29,long,379009.2,4.184,4.111,-28610.84,-1.8037,17,510300,沪深300ETF,沪深300ETF
2022-12-28,2022-12-29,long,383556.44,3.978,3.97,-3983.0,-0.261,1,518880,黄金ETF,黄金ETF
2022-12-29,2023-01-04,long,2833028.04,0.536,0.541,13249.79,0.8723,3,512800,银行ETF,银行ETF
2022-12-29,2023-01-05,long,1012335.35,1.5,1.533,32485.94,2.1387,4,512170,医疗ETF,医疗ETF
2023-01-04,2023-01-06,long,383649.48,4.0,3.97,-12426.79,-0.8095,2,518880,黄金ETF,黄金ETF
2023-01-05,2023-01-10,long,2794588.73,0.552,0.551,-3719.32,-0.241,3,512800,银行ETF,银行ETF
2023-01-10,2023-01-11,long,389030.96,4.003,4.017,4510.42,0.2895,1,518880,黄金ETF,黄金ETF
2023-01-11,2023-01-16,long,654379.49,2.401,2.421,12140.96,0.7725,3,159915,创业板ETF,创业板ETF
2023-01-16,2023-01-17,long,2866530.88,0.556,0.556,-956.27,-0.06,1,512800,银行ETF,银行ETF
2023-01-17,2023-01-18,long,662510.83,2.465,2.479,8292.52,0.5076,1,159915,创业板ETF,创业板ETF
2023-01-18,2023-01-31,long,1701873.09,0.957,0.96,4126.87,0.2533,4,512880,证券ETF,证券ETF
2023-01-06,2023-02-01,long,992560.77,1.569,1.626,55624.59,3.5707,13,512170,医疗ETF,医疗ETF
2022-12-29,2023-02-02,long,811166.15,1.872,2.072,161273.46,10.6174,19,512010,医药ETF,医药ETF
2023-02-01,2023-02-03,long,1666442.36,0.957,0.951,-10952.53,-0.6866,2,512880,证券ETF,证券ETF
2023-01-31,2023-02-06,long,642967.49,2.533,2.486,-31187.59,-1.9144,4,159915,创业板ETF,创业板ETF
2023-02-03,2023-02-06,long,775571.13,2.064,2.032,-25771.3,-1.6094,1,512010,医药ETF,医药ETF
2023-02-06,2023-02-07,long,1674945.63,0.945,0.939,-10996.35,-0.6945,1,512880,证券ETF,证券ETF
2023-02-07,2023-02-08,long,1529360.39,1.022,1.022,-937.8,-0.06,1,512760,半导体ETF,半导体ETF
2023-02-06,2023-02-09,long,1620085.59,0.977,0.972,-9047.69,-0.5714,3,512100,中证1000ETF,中证1000ETF
2023-02-09,2023-02-10,long,636761.46,2.444,2.493,30258.2,1.9437,1,159915,创业板ETF,创业板ETF
2023-02-08,2023-02-10,long,1664725.51,0.94,0.941,725.32,0.0463,2,512880,证券ETF,证券ETF
2023-02-02,2023-02-13,long,842470.09,1.923,1.825,-83509.34,-5.1531,7,515030,新能源车ETF,新能源车ETF
2023-02-13,2023-02-14,long,1676465.17,0.933,0.943,15821.14,1.0112,1,512880,证券ETF,证券ETF
2023-02-14,2023-02-15,long,628722.82,2.502,2.488,-9743.32,-0.6192,1,159915,创业板ETF,创业板ETF
2023-02-15,2023-02-16,long,1675298.15,0.938,0.932,-10991.63,-0.6993,1,512880,证券ETF,证券ETF
2023-02-16,2023-02-22,long,1474442.18,1.066,1.033,-49585.05,-3.1538,4,588000,科创50ETF,科创50ETF
2023-02-10,2023-02-24,long,1509283.71,1.046,1.002,-67335.79,-4.264,10,512760,半导体ETF,半导体ETF
2023-02-24,2023-03-03,long,378010.3,4.013,4.038,8537.25,0.5626,5,518880,黄金ETF,黄金ETF
2023-03-03,2023-03-07,long,2801938.52,0.543,0.538,-14918.36,-0.9802,2,512800,银行ETF,银行ETF
2023-02-22,2023-03-08,long,343170.62,4.443,4.35,-32820.12,-2.1519,10,510300,沪深300ETF,沪深300ETF
2023-03-08,2023-03-13,long,2802215.36,0.536,0.525,-31716.31,-2.111,3,512800,银行ETF,银行ETF
2023-02-10,2023-03-14,long,1588240.2,0.994,0.968,-42229.08,-2.6741,22,512100,中证1000ETF,中证1000ETF
2023-03-14,2023-03-15,long,2842861.92,0.524,0.525,1948.21,0.1307,1,512800,银行ETF,银行ETF
2023-03-15,2023-03-16,long,1455669.64,1.03,1.016,-21272.86,-1.4184,1,512760,半导体ETF,半导体ETF
2023-03-13,2023-03-17,long,1433661.29,1.034,1.04,7709.94,0.5199,4,588000,科创50ETF,科创50ETF
2023-03-16,2023-03-20,long,2839481.11,0.526,0.529,7619.75,0.51,2,512800,银行ETF,银行ETF
2023-03-07,2023-04-12,long,372726.73,4.072,4.327,94106.16,6.1985,25,518880,黄金ETF,黄金ETF
2023-04-12,2023-04-14,long,1736983.83,0.95,0.942,-14881.78,-0.9016,2,512880,证券ETF,证券ETF
2023-04-14,2023-04-17,long,370073.95,4.382,4.297,-32419.85,-1.9986,1,518880,黄金ETF,黄金ETF
2023-04-17,2023-04-24,long,1772721.13,0.941,0.911,-54166.56,-3.2462,5,512880,证券ETF,证券ETF
2023-03-17,2023-04-27,long,1450359.64,1.028,1.064,51302.7,3.4399,28,512760,半导体ETF,半导体ETF
2023-04-27,2023-05-04,long,358402.1,4.322,4.41,30600.51,1.9749,2,518880,黄金ETF,黄金ETF
2023-03-20,2023-05-05,long,1422385.53,1.057,1.107,70195.86,4.6675,30,588000,科创50ETF,科创50ETF
2023-05-05,2023-05-17,long,355230.46,4.416,4.352,-23669.15,-1.5084,8,518880,黄金ETF,黄金ETF
2023-05-17,2023-05-18,long,981788.95,1.601,1.598,-3887.59,-0.2473,1,515030,新能源车ETF,新能源车ETF
2023-05-04,2023-05-24,long,1690381.78,0.922,0.91,-21213.62,-1.3607,14,512880,证券ETF,证券ETF
2023-04-24,2023-05-26,long,2973302.44,0.542,0.537,-15828.97,-0.9819,21,512800,银行ETF,银行ETF
2023-05-26,2023-05-30,long,1688753.75,0.898,0.894,-7662.89,-0.5051,2,512880,证券ETF,证券ETF
2023-05-24,2023-05-30,long,988630.86,1.551,1.491,-60220.08,-3.9261,4,515030,新能源车ETF,新能源车ETF
2023-05-30,2023-06-02,long,2759916.95,0.542,0.537,-14692.97,-0.9819,3,512800,银行ETF,银行ETF
2023-05-18,2023-06-05,long,359697.68,4.347,4.33,-7051.19,-0.4508,12,518880,黄金ETF,黄金ETF
2023-06-02,2023-06-07,long,1360590.97,1.102,1.068,-47145.84,-3.1434,3,588000,科创50ETF,科创50ETF
2023-06-05,2023-06-08,long,974487.55,1.54,1.473,-66171.51,-4.408,3,515030,新能源车ETF,新能源车ETF
2023-06-08,2023-06-09,long,1366269.87,1.063,1.053,-14530.01,-1.0002,1,588000,科创50ETF,科创50ETF
2023-06-09,2023-06-12,long,2558759.56,0.56,0.558,-5975.73,-0.4169,1,512800,银行ETF,银行ETF
2023-06-07,2023-06-14,long,334102.92,4.368,4.362,-2879.63,-0.1973,5,518880,黄金ETF,黄金ETF
2023-05-30,2023-06-19,long,1411202.82,1.06,1.068,10388.71,0.6943,14,512760,半导体ETF,半导体ETF
2023-06-19,2023-06-20,long,343080.95,4.299,4.261,-13918.11,-0.9434,1,510300,沪深300ETF,沪深300ETF
2023-06-20,2023-06-26,long,1377361.11,1.07,1.018,-72485.56,-4.9169,2,512760,半导体ETF,半导体ETF
2023-06-12,2023-06-27,long,1339821.14,1.076,1.057,-26313.95,-1.8247,9,588000,科创50ETF,科创50ETF
2023-06-14,2023-06-28,long,1565439.82,0.932,0.926,-10265.22,-0.7034,8,512100,中证1000ETF,中证1000ETF
2023-06-27,2023-07-03,long,323609.31,4.358,4.364,1094.9,0.0776,4,518880,黄金ETF,黄金ETF
2023-07-03,2023-07-04,long,658181.2,2.168,2.169,-198.18,-0.0139,1,159915,创业板ETF,创业板ETF
2023-07-04,2023-07-05,long,2638384.0,0.544,0.539,-14049.13,-0.9785,1,512800,银行ETF,银行ETF
2023-07-05,2023-07-06,long,1521678.64,0.943,0.936,-11509.52,-0.8018,1,512100,中证1000ETF,中证1000ETF
2023-07-06,2023-07-07,long,327012.89,4.365,4.345,-7394.74,-0.5179,1,518880,黄金ETF,黄金ETF
2023-07-07,2023-07-10,long,1516341.39,0.935,0.934,-2366.55,-0.1669,1,512100,中证1000ETF,中证1000ETF
2023-06-26,2023-07-11,long,341159.65,4.186,4.217,9715.92,0.6801,11,510300,沪深300ETF,沪深300ETF
2023-07-11,2023-07-13,long,1525470.18,0.932,0.928,-6953.09,-0.4889,2,512100,中证1000ETF,中证1000ETF
2023-07-10,2023-07-18,long,662358.15,2.127,2.155,17695.16,1.2556,6,159915,创业板ETF,创业板ETF
2023-06-28,2023-07-18,long,938586.94,1.51,1.516,4779.47,0.3371,14,515030,新能源车ETF,新能源车ETF
2023-07-13,2023-07-19,long,335695.56,4.23,4.23,-852.0,-0.06,4,510300,沪深300ETF,沪深300ETF
2023-07-18,2023-07-26,long,321564.64,4.41,4.425,3971.16,0.28,6,518880,黄金ETF,黄金ETF
2023-07-26,2023-08-01,long,837909.41,1.74,1.744,2475.85,0.1698,4,512010,医药ETF,医药ETF
2023-08-01,2023-08-14,long,344034.77,4.4,4.239,-56281.23,-3.7169,9,510300,沪深300ETF,沪深300ETF
2023-08-14,2023-08-17,long,336625.28,4.415,4.422,1463.95,0.0985,3,518880,黄金ETF,黄金ETF
2023-08-17,2023-08-21,long,355705.93,4.191,4.163,-10851.24,-0.7277,2,510300,沪深300ETF,沪深300ETF
2023-07-18,2023-08-30,long,2606801.6,0.544,0.556,30421.37,2.1446,31,512800,银行ETF,银行ETF
2023-07-19,2023-08-31,long,1579851.58,0.897,0.986,139714.33,9.856,31,512880,证券ETF,证券ETF
