date,value
2018-11-06,1176911.47
2018-11-07,1169341.26
2018-11-08,1163278.49
2018-11-09,1150280.51
2018-11-12,1182300.58
2018-11-13,1208480.57
2018-11-14,1199436.85
2018-11-15,1222541.05
2018-11-16,1235831.72
2018-11-19,1247970.78
2018-11-20,1206600.55
2018-11-21,1211845.97
2018-11-22,1205177.09
2018-11-23,1167591.54
2018-11-26,1165630.2
2018-11-27,1171172.87
2018-11-28,1184765.37
2018-11-29,1153218.31
2018-11-30,1165159.76
2018-12-03,1187700.95
2018-12-04,1198383.59
2018-12-05,1193429.21
2018-12-06,1156937.4
2018-12-07,1156141.55
2018-12-10,1143233.1
2018-12-11,1147976.04
2018-12-12,1146060.82
2018-12-13,1153415.04
2018-12-14,1141361.74
2018-12-17,1140159.55
2018-12-18,1133699.96
2018-12-19,1127274.37
2018-12-20,1117645.22
2018-12-21,1109889.05
2018-12-24,1117694.43
2018-12-25,1113787.21
2018-12-26,1111136.38
2018-12-27,1097815.52
2018-12-28,1100644.16
2019-01-02,1095523.28
2019-01-03,1099236.9
2019-01-04,1133126.03
2019-01-07,1128424.45
2019-01-08,1125704.27
2019-01-09,1126848.82
2019-01-10,1120068.0
2019-01-11,1123552.33
2019-01-14,1120710.06
2019-01-15,1134090.77
2019-01-16,1130778.33
2019-01-17,1125577.46
2019-01-18,1137535.22
2019-01-21,1139749.84
2019-01-22,1124952.93
2019-01-23,1125066.87
2019-01-24,1136897.82
2019-01-25,1146022.51
2019-01-28,1143072.59
2019-01-29,1144359.6
2019-01-30,1135132.01
2019-01-31,1150611.72
2019-02-01,1173137.58
2019-02-11,1185747.91
2019-02-12,1200094.45
2019-02-13,1220318.37
2019-02-14,1218636.44
2019-02-15,1195028.07
2019-02-18,1239588.08
2019-02-19,1233979.04
2019-02-20,1228047.37
2019-02-21,1231871.64
2019-02-22,1300025.73
2019-02-25,1402518.88
2019-02-26,1376742.71
2019-02-27,1364060.48
2019-02-28,1352834.22
2019-03-01,1387148.44
2019-03-04,1412218.12
2019-03-05,1429475.37
2019-03-06,1472713.57
2019-03-07,1501131.9
2019-03-08,1423002.31
2019-03-11,1469126.97
2019-03-12,1498389.32
2019-03-13,1451808.92
2019-03-14,1410292.35
2019-03-15,1425921.18
2019-03-18,1462606.14
2019-03-19,1457444.72
2019-03-20,1458984.69
2019-03-21,1475345.39
2019-03-22,1470307.97
2019-03-25,1447403.52
2019-03-26,1412274.87
2019-03-27,1434558.51
2019-03-28,1425212.96
2019-03-29,1475335.83
2019-04-01,1528110.07
2019-04-02,1521444.13
2019-04-03,1533753.19
2019-04-04,1542825.23
2019-04-08,1529818.89
2019-04-09,1543383.14
2019-04-10,1552232.57
2019-04-11,1523893.0
2019-04-12,1519724.66
2019-04-15,1505137.82
2019-04-16,1539909.07
2019-04-17,1540509.9
2019-04-18,1533137.46
2019-04-19,1550565.86
2019-04-22,1515174.64
2019-04-23,1506326.89
2019-04-24,1510006.65
2019-04-25,1476818.04
2019-04-26,1466589.91
2019-04-29,1454938.78
2019-04-30,1459168.27
2019-05-06,1418004.67
2019-05-07,1421651.5
2019-05-08,1411371.84
2019-05-09,1387704.3
2019-05-10,1411089.97
2019-05-13,1404478.35
2019-05-14,1404188.03
2019-05-15,1423428.8
2019-05-16,1428084.66
2019-05-17,1410290.26
2019-05-20,1398954.5
2019-05-21,1408372.34
2019-05-22,1405365.51
2019-05-23,1394356.19
2019-05-24,1398086.39
2019-05-27,1404127.37
2019-05-28,1407054.27
2019-05-29,1407290.36
2019-05-30,1400515.92
2019-05-31,1403820.63
2019-06-03,1404769.52
2019-06-04,1397779.99
2019-06-05,1404880.75
2019-06-06,1399008.92
2019-06-10,1397702.67
2019-06-11,1416849.49
